HourUTC,PriceArea,mismatch,renewable_share,SpotPriceDKK
2024-01-31 10:00:00,DK1,1037.500184,0.860672940508728,400.350006
2024-01-31 10:00:00,DK2,135.10723800000005,0.6679124657018085,168.979996
2024-01-31 09:00:00,DK1,571.0449970000004,0.8460667346445399,414.890015
2024-01-31 09:00:00,DK2,119.61936399999968,0.6585285223795626,312.170013
2024-01-31 08:00:00,DK1,192.2599099999993,0.8002627963889831,421.899994
2024-01-31 08:00:00,DK2,46.07959299999993,0.6276480649759201,381.350006
2024-01-31 07:00:00,DK1,325.42047399999956,0.7750977670092855,431.589996
2024-01-31 07:00:00,DK2,-76.74886900000024,0.6067073154946332,431.589996
2024-01-31 06:00:00,DK1,147.57009199999993,0.7688178122621994,424.209991
2024-01-31 06:00:00,DK2,-20.496934999999894,0.6395105731754387,418.540009
2024-01-31 05:00:00,DK1,348.3702000000003,0.7775723854855177,410.040009
2024-01-31 05:00:00,DK2,158.67701900000043,0.6747585203193739,190.369995
2024-01-31 04:00:00,DK1,664.8345009999998,0.8122275300624567,378.73999
2024-01-31 04:00:00,DK2,371.3595689999995,0.6863992398165296,144.529999
2024-01-31 03:00:00,DK1,1020.7407450000001,0.8491172280986065,383.059998
2024-01-31 03:00:00,DK2,374.4980989999999,0.7363666225550778,141.330002
2024-01-31 02:00:00,DK1,1158.1289810000003,0.8536903558837472,380.600006
2024-01-31 02:00:00,DK2,325.80284100000017,0.766985597032835,138.490005
2024-01-31 01:00:00,DK1,900.287871,0.8327902450269841,382.089996
2024-01-31 01:00:00,DK2,284.018779,0.7662889731709054,137.899994
2024-01-31 00:00:00,DK1,1015.1536760000004,0.8378526475304673,382.98999
2024-01-31 00:00:00,DK2,212.51205900000014,0.7625432248188804,137.600006
2024-01-30 23:00:00,DK1,1211.4421590000002,0.8580700637811552,384.700012
2024-01-30 23:00:00,DK2,172.49193199999968,0.7421686861098282,137.080002
2024-01-30 22:00:00,DK1,890.8548600000004,0.8228909991319896,396.929993
2024-01-30 22:00:00,DK2,363.605763,0.6914183258335022,180.169998
2024-01-30 21:00:00,DK1,591.4286349999998,0.8383823392943217,399.23999
2024-01-30 21:00:00,DK2,319.15172600000005,0.6481795909241077,168.160004
2024-01-30 20:00:00,DK1,383.3424310000005,0.7950889377237259,401.929993
2024-01-30 20:00:00,DK2,216.39867700000013,0.6088612670451024,401.929993
2024-01-30 19:00:00,DK1,369.6717020000001,0.7685208130629438,422.799988
2024-01-30 19:00:00,DK2,141.0127309999998,0.6186031573468491,422.799988
2024-01-30 18:00:00,DK1,512.3540280000002,0.7475961452115624,435.690002
2024-01-30 18:00:00,DK2,-18.513901000000033,0.6171507861257829,435.690002
2024-01-30 17:00:00,DK1,503.4763230000008,0.7823747750629018,457.829987
2024-01-30 17:00:00,DK2,-154.36077299999988,0.6067896645598969,457.829987
2024-01-30 16:00:00,DK1,466.94900700000017,0.777355431262405,535.950012
2024-01-30 16:00:00,DK2,-313.3549740000001,0.5889190867005853,535.950012
2024-01-30 15:00:00,DK1,569.9746189999992,0.7731172295170885,475.049988
2024-01-30 15:00:00,DK2,-339.22809400000006,0.5465971144678331,475.049988
2024-01-30 14:00:00,DK1,570.180656999999,0.7792870942754024,466.929993
2024-01-30 14:00:00,DK2,-481.20813,0.4891876362773721,466.929993
2024-01-30 13:00:00,DK1,427.3364110000007,0.7744364895595183,477.209991
2024-01-30 13:00:00,DK2,-588.9470289999997,0.43078403360927603,523.349976
2024-01-30 12:00:00,DK1,303.77070399999957,0.7554686092389641,474.75
2024-01-30 12:00:00,DK2,-681.5140259999998,0.4148953799939831,496.369995
2024-01-30 11:00:00,DK1,-40.230745999999726,0.7248086117319515,475.649994
2024-01-30 11:00:00,DK2,-644.2885699999999,0.4012946720931799,495.470001
2024-01-30 10:00:00,DK1,-71.99662800000033,0.7243008888121671,487.200012
2024-01-30 10:00:00,DK2,-794.5637800000002,0.3557592922553922,510.01001
2024-01-30 09:00:00,DK1,-153.74872199999982,0.6840892027326025,575.080017
2024-01-30 09:00:00,DK2,-895.4910159999997,0.2851437035401903,575.080017
2024-01-30 08:00:00,DK1,-237.81206900000006,0.6449899664709102,631.140015
2024-01-30 08:00:00,DK2,-901.8329150000002,0.2387369052624257,633.080017
2024-01-30 07:00:00,DK1,-210.44024799999988,0.6470580824463825,622.48999
2024-01-30 07:00:00,DK2,-926.992655,0.18898908668568995,715.070007
2024-01-30 06:00:00,DK1,-415.29663299999993,0.6349817483338724,561.219971
2024-01-30 06:00:00,DK2,-844.1923269999998,0.19166766818950196,675.340027
2024-01-30 05:00:00,DK1,-596.4877539999998,0.5760710536076724,511.869995
2024-01-30 05:00:00,DK2,-690.1833699999999,0.1417225178654671,570.609985
2024-01-30 04:00:00,DK1,-848.411509,0.48990623158841806,517.090027
2024-01-30 04:00:00,DK2,-530.8268740000001,0.13542195427813197,517.090027
2024-01-30 03:00:00,DK1,-1073.7914530000003,0.3706188177133801,500.769989
2024-01-30 03:00:00,DK2,-625.3444350000002,0.1202979623737702,500.769989
2024-01-30 02:00:00,DK1,-1076.9464159999998,0.29053908437670867,502.709991
2024-01-30 02:00:00,DK2,-664.2885380000001,0.1499994943103772,502.709991
2024-01-30 01:00:00,DK1,-1206.5484680000002,0.18079610936090765,517.090027
2024-01-30 01:00:00,DK2,-703.6863830000002,0.16260342213226622,517.090027
2024-01-30 00:00:00,DK1,-1286.5010990000003,0.14714491427130832,512.77002
2024-01-30 00:00:00,DK2,-751.282582,0.1688419801721355,512.77002
2024-01-29 23:00:00,DK1,-1362.4941190000002,0.1962803216576458,536.25
2024-01-29 23:00:00,DK2,-794.4324790000001,0.16704588508467286,536.25
2024-01-29 22:00:00,DK1,-1178.845785,0.18971555784050487,598.539978
2024-01-29 22:00:00,DK2,-763.6995129999998,0.2291866762073524,598.539978
2024-01-29 21:00:00,DK1,-1283.71249,0.14148190214394515,621.869995
2024-01-29 21:00:00,DK2,-858.922166,0.26573941275285595,621.869995
2024-01-29 20:00:00,DK1,-1111.1380869999998,0.09749901355177523,646.98999
2024-01-29 20:00:00,DK2,-823.856156,0.3544301365159756,646.98999
2024-01-29 19:00:00,DK1,-1301.644891,0.09167058791014246,685.679993
2024-01-29 19:00:00,DK2,-792.502653,0.40682510202527195,685.679993
2024-01-29 18:00:00,DK1,-1512.562025,0.08906818342964685,801.530029
2024-01-29 18:00:00,DK2,-674.451208,0.32744672463670615,801.530029
2024-01-29 17:00:00,DK1,-1613.3659650000004,0.06751332897612146,874.440002
2024-01-29 17:00:00,DK2,-705.8780559999996,0.31322605695391825,874.440002
2024-01-29 16:00:00,DK1,-1717.4590940000003,0.05460029690332747,949.880005
2024-01-29 16:00:00,DK2,-787.6127439999998,0.2903480959840872,949.880005
2024-01-29 15:00:00,DK1,-1649.9475779999998,0.05104935195733759,808.309998
2024-01-29 15:00:00,DK2,-623.859798,0.3060893904871565,808.309998
2024-01-29 14:00:00,DK1,-1560.8899040000006,0.09773642551242223,727.580017
2024-01-29 14:00:00,DK2,-612.0217389999998,0.31113988065171777,727.580017
2024-01-29 13:00:00,DK1,-1768.6092480000004,0.26882006762922533,615.390015
2024-01-29 13:00:00,DK2,-635.775866,0.34167067706424153,615.390015
2024-01-29 12:00:00,DK1,-1778.715763,0.40042652847646976,559.030029
2024-01-29 12:00:00,DK2,-490.72398499999986,0.39325651384562327,559.030029
2024-01-29 11:00:00,DK1,-1910.8863529999996,0.4278506836334967,523.619995
2024-01-29 11:00:00,DK2,-415.12148,0.4599889997318775,523.619995
2024-01-29 10:00:00,DK1,-1972.046647,0.4434025725782899,531.299988
2024-01-29 10:00:00,DK2,-277.8720030000002,0.508900194072702,531.299988
2024-01-29 09:00:00,DK1,-1764.386976,0.4631970820098236,588.179993
2024-01-29 09:00:00,DK2,-159.17087100000026,0.5281920207013797,588.179993
2024-01-29 08:00:00,DK1,-1387.6710149999997,0.5030834713284185,658.919983
2024-01-29 08:00:00,DK2,-145.46942200000012,0.537958962147348,658.919983
2024-01-29 07:00:00,DK1,-718.0618480000007,0.5575786396644106,620.460022
2024-01-29 07:00:00,DK2,-26.213304999999536,0.5675558157244983,620.460022
2024-01-29 06:00:00,DK1,-685.3722170000001,0.7074650262507854,462.339996
2024-01-29 06:00:00,DK2,40.356336000000056,0.6075021095124588,462.339996
2024-01-29 05:00:00,DK1,-95.8822869999999,0.7903609611346645,400.470001
2024-01-29 05:00:00,DK2,239.6047370000001,0.6213135337411999,180.330002
2024-01-29 04:00:00,DK1,493.164346,0.8439231268501355,413.140015
2024-01-29 04:00:00,DK2,248.59427700000037,0.689461664340007,111.900002
2024-01-29 03:00:00,DK1,703.5952150000003,0.8616609724303963,384.51001
2024-01-29 03:00:00,DK2,211.28484700000013,0.7444935023246384,111.82
2024-01-29 02:00:00,DK1,933.2880349999996,0.8644285642146718,357.600006
2024-01-29 02:00:00,DK2,81.35223200000019,0.7431619581948378,111.82
2024-01-29 01:00:00,DK1,1162.520787,0.872070486992286,358.720001
2024-01-29 01:00:00,DK2,44.14795300000014,0.7389602156633375,74.470001
2024-01-29 00:00:00,DK1,1210.3204950000004,0.8645777136995987,352.309998
2024-01-29 00:00:00,DK2,-21.148153000000093,0.7362079229502778,74.470001
2024-01-28 23:00:00,DK1,1238.1976679999993,0.8733442153675456,363.339996
2024-01-28 23:00:00,DK2,-29.642890999999963,0.736153694924108,111.82
2024-01-28 22:00:00,DK1,1483.8978349999993,0.8631890964403481,392.790009
2024-01-28 22:00:00,DK2,90.3809510000001,0.7106664599422952,51.59
2024-01-28 21:00:00,DK1,1451.696171,0.8539065960508126,400.390015
2024-01-28 21:00:00,DK2,161.44604200000026,0.6675146533551468,74.550003
2024-01-28 20:00:00,DK1,1467.4908529999998,0.8528436046624083,400.98999
2024-01-28 20:00:00,DK2,112.77624499999979,0.6566030148560282,122.029999
2024-01-28 19:00:00,DK1,1486.3347159999998,0.8472563039860349,405.089996
2024-01-28 19:00:00,DK2,207.26405299999988,0.6506620164184618,217.75
2024-01-28 18:00:00,DK1,1436.255802000001,0.8284231815328642,422.01001
2024-01-28 18:00:00,DK2,178.5460619999999,0.6407600659713213,422.01001
2024-01-28 17:00:00,DK1,1291.4279259999994,0.8155874681547767,427.380005
2024-01-28 17:00:00,DK2,62.6823200000008,0.6159144415702085,427.380005
2024-01-28 16:00:00,DK1,1064.9782269999992,0.8081154756202793,431.329987
2024-01-28 16:00:00,DK2,-115.22902399999998,0.5832182945295248,431.329987
2024-01-28 15:00:00,DK1,1055.0852260000001,0.8062043190308263,431.850006
2024-01-28 15:00:00,DK2,-240.0812350000001,0.5022039714119596,431.850006
2024-01-28 14:00:00,DK1,933.9514650000001,0.8413975775149117,420.519989
2024-01-28 14:00:00,DK2,-320.4811820000002,0.4610722782262833,420.519989
2024-01-28 13:00:00,DK1,821.8471829999999,0.8696164960496984,377.579987
2024-01-28 13:00:00,DK2,-356.025987,0.47761055415737047,377.579987
2024-01-28 12:00:00,DK1,281.9435559999997,0.8831867079544291,298.859985
2024-01-28 12:00:00,DK2,-326.6224379999999,0.5215175883127756,298.859985
2024-01-28 11:00:00,DK1,431.26713000000063,0.8712541364195954,309.970001
2024-01-28 11:00:00,DK2,-376.43677800000023,0.598184807956666,309.970001
2024-01-28 10:00:00,DK1,345.5173120000004,0.8650520258477044,341.049988
2024-01-28 10:00:00,DK2,-467.085204,0.598347508102599,341.049988
2024-01-28 09:00:00,DK1,419.56349100000034,0.8523914432133006,381.380005
2024-01-28 09:00:00,DK2,-522.7956919999997,0.5140831688663964,381.380005
2024-01-28 08:00:00,DK1,351.1193229999999,0.8155793995228151,410.609985
2024-01-28 08:00:00,DK2,-485.42874699999993,0.39361226381338876,410.609985
2024-01-28 07:00:00,DK1,440.3665609999998,0.7669283158049436,441.320007
2024-01-28 07:00:00,DK2,-468.39479299999994,0.33543956254507934,441.320007
2024-01-28 06:00:00,DK1,553.5839540000002,0.7521356756311094,439.679993
2024-01-28 06:00:00,DK2,-503.3307050000002,0.31365752948149134,439.679993
2024-01-28 05:00:00,DK1,637.2188739999997,0.7700897892833222,430.290009
2024-01-28 05:00:00,DK2,-449.55073100000004,0.34250755668269217,430.290009
2024-01-28 04:00:00,DK1,542.6251669999997,0.7776250101274562,429.609985
2024-01-28 04:00:00,DK2,-306.78229899999997,0.3685302845883385,429.609985
2024-01-28 03:00:00,DK1,472.8039510000003,0.7842976611607865,431.399994
2024-01-28 03:00:00,DK2,-284.56004200000007,0.3662812948437,431.399994
2024-01-28 02:00:00,DK1,510.2459149999995,0.7597672562489013,430.290009
2024-01-28 02:00:00,DK2,-390.54612,0.4582293543502986,430.290009
2024-01-28 01:00:00,DK1,567.904931,0.751792798379901,434.309998
2024-01-28 01:00:00,DK2,-179.340287,0.5187597500328078,434.309998
2024-01-28 00:00:00,DK1,777.7026209999999,0.783416205062792,438.339996
2024-01-28 00:00:00,DK2,20.59799599999974,0.5294048387419442,438.339996
2024-01-27 23:00:00,DK1,933.5455150000003,0.7717325112520442,497.75
2024-01-27 23:00:00,DK2,176.1538350000003,0.5370819306747378,497.75
2024-01-27 22:00:00,DK1,859.4722469999997,0.7985097102038673,429.5
2024-01-27 22:00:00,DK2,126.82236899999953,0.5123530779929544,429.5
2024-01-27 21:00:00,DK1,921.3627770000007,0.7993683637655095,430.390015
2024-01-27 21:00:00,DK2,2.6207460000000538,0.49579799575758027,430.390015
2024-01-27 20:00:00,DK1,1013.0416990000003,0.8044685629118862,431.290009
2024-01-27 20:00:00,DK2,-6.786751999999979,0.49687970890203537,431.290009
2024-01-27 19:00:00,DK1,898.7017599999999,0.8016776597664502,433.970001
2024-01-27 19:00:00,DK2,-124.74924599999986,0.5044169481276796,433.970001
2024-01-27 18:00:00,DK1,714.9963010000001,0.7896335215790142,443.070007
2024-01-27 18:00:00,DK2,-153.643775,0.5276603143702564,443.070007
2024-01-27 17:00:00,DK1,581.401233,0.7572199502861059,457.079987
2024-01-27 17:00:00,DK2,-122.35420199999999,0.5466319085071327,457.079987
2024-01-27 16:00:00,DK1,579.9678590000003,0.7491088441741283,460.359985
2024-01-27 16:00:00,DK2,-167.65584599999988,0.5573046482590865,460.359985
2024-01-27 15:00:00,DK1,617.2641000000008,0.752744499659707,439.339996
2024-01-27 15:00:00,DK2,-82.50704699999983,0.5863154495242584,439.339996
2024-01-27 14:00:00,DK1,614.8240370000003,0.7698474053712124,432.029999
2024-01-27 14:00:00,DK2,-103.33917200000019,0.5865634920801347,432.029999
2024-01-27 13:00:00,DK1,559.8766450000003,0.7784025507387374,440.910004
2024-01-27 13:00:00,DK2,-197.53420400000005,0.626927440705423,296.570007
2024-01-27 12:00:00,DK1,331.6181939999997,0.8023095338257223,401.690002
2024-01-27 12:00:00,DK2,-176.22573199999988,0.6474525096475788,242.220001
2024-01-27 11:00:00,DK1,377.125728,0.8037100080855704,416.299988
2024-01-27 11:00:00,DK2,-177.70765599999982,0.6335607246075771,416.299988
2024-01-27 10:00:00,DK1,449.98066700000027,0.784667821677858,422.040009
2024-01-27 10:00:00,DK2,-209.543226,0.6141679705505132,422.040009
2024-01-27 09:00:00,DK1,566.7053749999991,0.7760902110112189,433.899994
2024-01-27 09:00:00,DK2,-16.614873000000216,0.619252426676945,341.600006
2024-01-27 08:00:00,DK1,679.1887379999998,0.7587622392695547,436.130005
2024-01-27 08:00:00,DK2,-120.48044900000014,0.6366815849423241,237.820007
2024-01-27 07:00:00,DK1,617.4525429999999,0.7652713128211083,433.380005
2024-01-27 07:00:00,DK2,43.24113500000021,0.6597054343636415,215.080002
2024-01-27 06:00:00,DK1,756.18851,0.7647986259703168,431.359985
2024-01-27 06:00:00,DK2,127.8490320000003,0.6878767330359473,154.399994
2024-01-27 05:00:00,DK1,694.3719649999998,0.7847268112503026,426.73999
2024-01-27 05:00:00,DK2,248.90937799999983,0.7207585253790769,144.710007
2024-01-27 04:00:00,DK1,689.7822819999992,0.8138965315938519,423.679993
2024-01-27 04:00:00,DK2,291.09477100000004,0.7640420968255626,140.460007
2024-01-27 03:00:00,DK1,850.7382720000005,0.8232059292064978,415.559998
2024-01-27 03:00:00,DK2,265.0441720000001,0.7891781100707442,137.850006
2024-01-27 02:00:00,DK1,1022.3857149999999,0.8288273853404026,410.410004
2024-01-27 02:00:00,DK2,271.68631400000004,0.7905416069547007,134.339996
2024-01-27 01:00:00,DK1,1309.6280969999993,0.845609766671783,419.059998
2024-01-27 01:00:00,DK2,266.32490399999983,0.7845489339211693,131.440002
2024-01-27 00:00:00,DK1,1455.5544509999995,0.8552878529010856,410.26001
2024-01-27 00:00:00,DK2,278.02181199999995,0.772091960154,136.130005
2024-01-26 23:00:00,DK1,1582.8447379999993,0.8597088711442902,405.869995
2024-01-26 23:00:00,DK2,281.07871699999987,0.7755652152736267,144.039993
2024-01-26 22:00:00,DK1,1866.7320589999995,0.8667754376155925,400.429993
2024-01-26 22:00:00,DK2,274.08999800000015,0.7789291868514586,163.869995
2024-01-26 21:00:00,DK1,2038.8049630000005,0.8622899304448634,405.5
2024-01-26 21:00:00,DK2,236.93228399999998,0.7794630414653486,181.839996
2024-01-26 20:00:00,DK1,1489.6704340000001,0.8821473596522303,405.200012
2024-01-26 20:00:00,DK2,163.34970599999997,0.7786366055932104,192.050003
2024-01-26 19:00:00,DK1,2073.2175510000015,0.8721230751743998,404.980011
2024-01-26 19:00:00,DK2,127.43000399999983,0.7581522808587404,205.619995
2024-01-26 18:00:00,DK1,2252.385883,0.8703991222701342,406.540009
2024-01-26 18:00:00,DK2,113.45312099999956,0.7337692525124285,249.830002
2024-01-26 17:00:00,DK1,2023.3060850000006,0.874852950796078,412.140015
2024-01-26 17:00:00,DK2,11.811982000000171,0.7201049621860405,404.01001
2024-01-26 16:00:00,DK1,1935.2875339999996,0.8691155049940205,427.720001
2024-01-26 16:00:00,DK2,-34.770352,0.7213647800559978,427.720001
2024-01-26 15:00:00,DK1,1928.7657620000004,0.8991290381390362,393.200012
2024-01-26 15:00:00,DK2,106.48142499999994,0.7018957051845629,383.809998
2024-01-26 14:00:00,DK1,1854.4076440000008,0.9105388587038986,373.589996
2024-01-26 14:00:00,DK2,174.6811630000002,0.6904093759381333,364.640015
2024-01-26 13:00:00,DK1,1801.8472830000005,0.910428822498259,367.399994
2024-01-26 13:00:00,DK2,95.32032999999956,0.6860892776324812,367.399994
2024-01-26 12:00:00,DK1,1482.8544390000002,0.9093243555467948,346.450012
2024-01-26 12:00:00,DK2,0.5956519999999728,0.6954198983443082,346.450012
2024-01-26 11:00:00,DK1,1227.4413679999989,0.8835493918139491,389.769989
2024-01-26 11:00:00,DK2,-50.55552399999988,0.7023728873899849,389.769989
2024-01-26 10:00:00,DK1,1299.7811449999995,0.8370209865424734,437.929993
2024-01-26 10:00:00,DK2,1.5871289999995497,0.6766862788108007,437.929993
2024-01-26 09:00:00,DK1,1791.7040159999997,0.8074231229472828,456.420013
2024-01-26 09:00:00,DK2,-20.019734000000426,0.6711685502349333,456.420013
2024-01-26 08:00:00,DK1,1923.949146,0.8029217116694987,475.660004
2024-01-26 08:00:00,DK2,-12.51578500000005,0.6487680013556596,475.660004
2024-01-26 07:00:00,DK1,1733.1383769999998,0.8174679394732745,484.149994
2024-01-26 07:00:00,DK2,65.273326,0.6104035106719088,484.149994
2024-01-26 06:00:00,DK1,1534.280831999999,0.8424373676760822,469.470001
2024-01-26 06:00:00,DK2,36.731039999999894,0.5857451754526409,469.470001
2024-01-26 05:00:00,DK1,1338.7288749999998,0.8516321121157175,419.519989
2024-01-26 05:00:00,DK2,-99.98064399999998,0.5419183411000096,432.040009
2024-01-26 04:00:00,DK1,1090.111421,0.8467137302404024,377.619995
2024-01-26 04:00:00,DK2,-391.2593680000002,0.48128287615306714,388.869995
2024-01-26 03:00:00,DK1,864.5268759999999,0.8479610246928708,355.029999
2024-01-26 03:00:00,DK2,-604.368559,0.45888411946483265,415.269989
2024-01-26 02:00:00,DK1,536.7270569999996,0.8412076817647944,408.480011
2024-01-26 02:00:00,DK2,-767.2901800000001,0.388631170644976,420.109985
2024-01-26 01:00:00,DK1,107.85811299999978,0.8036786438645285,436.070007
2024-01-26 01:00:00,DK2,-932.8834970000001,0.2839302253863167,436.070007
2024-01-26 00:00:00,DK1,-19.719605000000684,0.704902282716063,461.940002
2024-01-26 00:00:00,DK2,-955.5925070000001,0.20317338722619524,462.23999
2024-01-25 23:00:00,DK1,-282.7039530000002,0.6542735531423011,468.200012
2024-01-25 23:00:00,DK2,-844.0831689999999,0.22112478975427616,468.200012
2024-01-25 22:00:00,DK1,-410.81589799999983,0.5565115705817087,560.440002
2024-01-25 22:00:00,DK2,-598.3770819999999,0.19476448423916193,560.440002
2024-01-25 21:00:00,DK1,-496.3452440000001,0.47537780280794295,599.73999
2024-01-25 21:00:00,DK2,-473.96117000000004,0.2501575169089621,599.73999
2024-01-25 20:00:00,DK1,-725.1954489999998,0.3904707403485135,643.580017
2024-01-25 20:00:00,DK2,-514.3807689999999,0.2922206531914171,643.580017
2024-01-25 19:00:00,DK1,-958.261581,0.35577911055165856,679.070007
2024-01-25 19:00:00,DK2,-493.3305250000001,0.3848605666180037,679.070007
2024-01-25 18:00:00,DK1,-1059.16828,0.3443438152110753,736.640015
2024-01-25 18:00:00,DK2,-381.51438299999995,0.42260515007435284,736.640015
2024-01-25 17:00:00,DK1,-1197.703278,0.3035173022458487,861.539978
2024-01-25 17:00:00,DK2,-431.2576859999999,0.4610443070720468,861.539978
2024-01-25 16:00:00,DK1,-1324.3066400000002,0.2745677830980508,920.0
2024-01-25 16:00:00,DK2,-321.9771969999995,0.4464660543051445,920.0
2024-01-25 15:00:00,DK1,-1217.3925679999998,0.27675723210816955,755.950012
2024-01-25 15:00:00,DK2,-313.79882599999996,0.43121642691985584,755.950012
2024-01-25 14:00:00,DK1,-1039.098424,0.35653442162713644,686.530029
2024-01-25 14:00:00,DK2,-348.5238750000001,0.49037576852052145,686.530029
2024-01-25 13:00:00,DK1,-883.1756009999995,0.48614459489010226,633.659973
2024-01-25 13:00:00,DK2,-74.81990200000018,0.5259903592333415,633.659973
2024-01-25 12:00:00,DK1,-616.537922,0.6010818923509501,566.630005
2024-01-25 12:00:00,DK2,70.55375100000015,0.577782000688872,566.630005
2024-01-25 11:00:00,DK1,-311.44162300000016,0.6588666363349982,545.450012
2024-01-25 11:00:00,DK2,168.25328900000022,0.6084464277734465,545.450012
2024-01-25 10:00:00,DK1,193.49080300000014,0.7061136726995718,568.340027
2024-01-25 10:00:00,DK2,203.9858250000002,0.6423045803305397,568.340027
2024-01-25 09:00:00,DK1,692.0580539999992,0.7244257209685024,606.599976
2024-01-25 09:00:00,DK2,142.82004700000016,0.652382488916979,606.599976
2024-01-25 08:00:00,DK1,1038.009736,0.7176877528274354,635.679993
2024-01-25 08:00:00,DK2,166.16164100000015,0.6468405531226081,635.679993
2024-01-25 07:00:00,DK1,1520.1895679999998,0.7495692103114511,663.789978
2024-01-25 07:00:00,DK2,151.97205900000063,0.6555609218410436,663.789978
2024-01-25 06:00:00,DK1,1800.5300789999997,0.7995695498219072,492.51001
2024-01-25 06:00:00,DK2,98.60004300000014,0.7071463940302711,492.51001
2024-01-25 05:00:00,DK1,2312.4525009999984,0.8097920800621238,432.709991
2024-01-25 05:00:00,DK2,302.77400000000034,0.7248699444849146,442.850006
2024-01-25 04:00:00,DK1,2354.1758959999997,0.8465935801444439,390.579987
2024-01-25 04:00:00,DK2,496.8099480000003,0.7272625781998078,380.359985
2024-01-25 03:00:00,DK1,2401.11707,0.857711508281988,344.640015
2024-01-25 03:00:00,DK2,499.08827500000007,0.7540016000359243,336.369995
2024-01-25 02:00:00,DK1,2351.852653999999,0.8692568834287658,334.950012
2024-01-25 02:00:00,DK2,444.2301110000003,0.7684506302534244,326.970001
2024-01-25 01:00:00,DK1,2258.6815650000003,0.8749522745380487,323.170013
2024-01-25 01:00:00,DK2,331.9038910000004,0.7929494876736434,318.839996
2024-01-25 00:00:00,DK1,2315.142095999999,0.8758582946147603,335.98999
2024-01-25 00:00:00,DK2,315.8948270000001,0.7867672903282058,327.869995
2024-01-24 23:00:00,DK1,2307.395823,0.8738470826951583,330.630005
2024-01-24 23:00:00,DK2,311.86773199999993,0.777128794184395,326.899994
2024-01-24 22:00:00,DK1,2300.952300999999,0.8808850090077817,287.320007
2024-01-24 22:00:00,DK2,414.38502300000005,0.7574344942577065,287.320007
2024-01-24 21:00:00,DK1,2212.5299620000005,0.8765668265566481,313.269989
2024-01-24 21:00:00,DK2,351.8856370000001,0.7464853231444707,313.269989
2024-01-24 20:00:00,DK1,1977.6924290000002,0.8867562887511862,298.579987
2024-01-24 20:00:00,DK2,255.0797889999999,0.7334090974067553,298.579987
2024-01-24 19:00:00,DK1,2080.9192959999996,0.8716800169795532,314.540009
2024-01-24 19:00:00,DK2,220.50240899999972,0.7215649858344696,314.540009
2024-01-24 18:00:00,DK1,2001.8859710000002,0.8652472404332807,373.529999
2024-01-24 18:00:00,DK2,129.0349620000004,0.718951445638835,373.529999
2024-01-24 17:00:00,DK1,1861.6403139999989,0.8619299604611745,397.609985
2024-01-24 17:00:00,DK2,96.52931099999978,0.68630591333664,397.609985
2024-01-24 16:00:00,DK1,1695.653359,0.8657635002140415,404.25
2024-01-24 16:00:00,DK2,43.91406499999948,0.6840651363504394,404.25
2024-01-24 15:00:00,DK1,1657.9018119999996,0.8829721447357971,378.820007
2024-01-24 15:00:00,DK2,195.78479600000037,0.6795396406268195,378.820007
2024-01-24 14:00:00,DK1,1723.4262899999999,0.8822181491618437,372.480011
2024-01-24 14:00:00,DK2,235.21889900000042,0.6854683697374259,372.480011
2024-01-24 13:00:00,DK1,1590.1164209999988,0.9006235172418646,335.869995
2024-01-24 13:00:00,DK2,71.42986900000005,0.7155337964215249,335.869995
