HourUTC,PriceArea,mismatch,renewable_share,renewable,consumption,SpotPriceDKK,wind_speed,temperature,sunshine
2024-01-31 12:00:00+00:00,DK2,147.3101499999998,0.6651092608098146,1506.1872270000001,2117.260975,152.360001,8.720754716981132,5.171428571428571,13.27777777777778
2024-01-31 11:00:00+00:00,DK1,1555.258085,0.8759445976019443,4597.565371,3693.436163,400.5,8.011320754716982,5.160714285714286,21.425925925925927
2024-01-31 11:00:00+00:00,DK2,133.0761849999999,0.6736469902904518,1489.2665199999997,2077.675947,152.660004,8.011320754716982,5.160714285714286,21.425925925925927
2024-01-31 10:00:00+00:00,DK1,1037.500184,0.860672940508728,4023.5630960000008,3637.403495,400.350006,7.083018867924528,5.025892857142857,28.88888888888889
2024-01-31 10:00:00+00:00,DK2,135.10723800000005,0.6679124657018085,1465.8384609999998,2059.549302,168.979996,7.083018867924528,5.025892857142857,28.88888888888889
2024-01-31 09:00:00+00:00,DK1,571.0449970000004,0.8460667346445399,3521.812143,3591.525163,414.890015,6.3830188679245285,4.669940476190476,25.61111111111111
2024-01-31 09:00:00+00:00,DK2,119.61936399999968,0.6585285223795626,1441.1365530000003,2068.799974,312.170013,6.3830188679245285,4.669940476190476,25.61111111111111
2024-01-31 08:00:00+00:00,DK1,192.2599099999993,0.8002627963889831,2911.639672,3446.094497,421.899994,5.9603773584905655,4.16875,12.592592592592592
2024-01-31 08:00:00+00:00,DK2,46.07959299999993,0.6276480649759201,1326.721977,2067.719606,381.350006,5.9603773584905655,4.16875,12.592592592592592
2024-01-31 07:00:00+00:00,DK1,325.42047399999956,0.7750977670092855,2939.7134109999997,3467.279668,431.589996,5.881132075471698,3.8285714285714287,0.0
2024-01-31 07:00:00+00:00,DK2,-76.74886900000024,0.6067073154946332,1184.681558,2029.389834,431.589996,5.881132075471698,3.8285714285714287,0.0
2024-01-31 06:00:00+00:00,DK1,147.57009199999993,0.7688178122621994,2705.9170649999996,3372.011559,424.209991,6.173584905660377,3.798511904761905,0.0
2024-01-31 06:00:00+00:00,DK2,-20.496934999999894,0.6395105731754387,1239.0827390000002,1958.045415,418.540009,6.173584905660377,3.798511904761905,0.0
2024-01-31 05:00:00+00:00,DK1,348.3702000000003,0.7775723854855177,2582.630757000001,2973.032161,410.040009,6.479245283018868,3.893452380952381,0.0
2024-01-31 05:00:00+00:00,DK2,158.67701900000043,0.6747585203193739,1283.0142410000003,1742.765056,190.369995,6.479245283018868,3.893452380952381,0.0
2024-01-31 04:00:00+00:00,DK1,664.8345009999998,0.8122275300624567,2755.872924,2728.146926,378.73999,6.796226415094339,4.13125,0.0
2024-01-31 04:00:00+00:00,DK2,371.3595689999995,0.6863992398165296,1322.7289449999996,1555.695224,144.529999,6.796226415094339,4.13125,0.0
2024-01-31 03:00:00+00:00,DK1,1020.7407450000001,0.8491172280986065,3134.139169,2670.315172,383.059998,6.916981132075472,4.285671641791045,0.0
2024-01-31 03:00:00+00:00,DK2,374.4980989999999,0.7363666225550778,1368.2682539999998,1483.636439,141.330002,6.916981132075472,4.285671641791045,0.0
2024-01-31 02:00:00+00:00,DK1,1158.1289810000003,0.8536903558837472,3370.27059,2789.755128,380.600006,6.724528301886792,4.537724550898203,0.0
2024-01-31 02:00:00+00:00,DK2,325.80284100000017,0.766985597032835,1405.7786379999998,1507.059006,138.490005,6.724528301886792,4.537724550898203,0.0
2024-01-31 01:00:00+00:00,DK1,900.287871,0.8327902450269841,3038.4960059999994,2748.285133,382.089996,6.971698113207547,4.776347305389222,0.0
2024-01-31 01:00:00+00:00,DK2,284.018779,0.7662889731709054,1404.428449,1548.747316,137.899994,6.971698113207547,4.776347305389222,0.0
2024-01-31 00:00:00+00:00,DK1,1015.1536760000004,0.8378526475304673,3183.9336630000003,2784.958041,382.98999,6.730188679245283,5.047604790419162,0.0
2024-01-31 00:00:00+00:00,DK2,212.51205900000014,0.7625432248188804,1382.709458,1600.774602,137.600006,6.730188679245283,5.047604790419162,0.0
2024-01-30 23:00:00+00:00,DK1,1211.4421590000002,0.8580700637811552,3430.9297970000002,2786.984009,384.700012,6.462264150943396,5.304477611940299,0.0
2024-01-30 23:00:00+00:00,DK2,172.49193199999968,0.7421686861098282,1332.6059449999998,1623.064752,137.080002,6.462264150943396,5.304477611940299,0.0
2024-01-30 22:00:00+00:00,DK1,890.8548600000004,0.8228909991319896,2968.00935,2715.952546,396.929993,6.20188679245283,5.545945945945946,0.0
2024-01-30 22:00:00+00:00,DK2,363.605763,0.6914183258335022,1304.836093,1523.58184,180.169998,6.20188679245283,5.545945945945946,0.0
2024-01-30 21:00:00+00:00,DK1,591.4286349999998,0.8383823392943217,2841.616565,2797.975497,399.23999,5.856603773584905,5.878869047619047,0.0
2024-01-30 21:00:00+00:00,DK2,319.15172600000005,0.6481795909241077,1271.964193,1643.212117,168.160004,5.856603773584905,5.878869047619047,0.0
2024-01-30 20:00:00+00:00,DK1,383.3424310000005,0.7950889377237259,2541.066161,2812.60967,401.929993,5.892452830188679,6.102089552238806,0.0
2024-01-30 20:00:00+00:00,DK2,216.39867700000013,0.6088612670451024,1190.413659,1738.748946,401.929993,5.892452830188679,6.102089552238806,0.0
2024-01-30 19:00:00+00:00,DK1,369.6717020000001,0.7685208130629438,2521.8603179999996,2911.7753,422.799988,5.916981132075472,6.254491017964072,0.0
2024-01-30 19:00:00+00:00,DK2,141.0127309999998,0.6186031573468491,1226.97713,1842.451329,422.799988,5.916981132075472,6.254491017964072,0.0
2024-01-30 18:00:00+00:00,DK1,512.3540280000002,0.7475961452115624,2626.583953,3001.01876,435.690002,5.8226415094339625,6.196428571428571,0.0
2024-01-30 18:00:00+00:00,DK2,-18.513901000000033,0.6171507861257829,1201.4606140000003,1965.300069,435.690002,5.8226415094339625,6.196428571428571,0.0
2024-01-30 17:00:00+00:00,DK1,503.4763230000008,0.7823747750629018,2899.606094,3202.683674,457.829987,5.634615384615385,6.19940119760479,0.0
2024-01-30 17:00:00+00:00,DK2,-154.36077299999988,0.6067896645598969,1191.210016,2117.495753,457.829987,5.634615384615385,6.19940119760479,0.0
2024-01-30 16:00:00+00:00,DK1,466.94900700000017,0.777355431262405,2951.4751170000004,3329.86645,535.950012,5.435849056603774,6.106865671641791,1.7115384615384617
2024-01-30 16:00:00+00:00,DK2,-313.3549740000001,0.5889190867005853,1094.209914,2171.352004,535.950012,5.435849056603774,6.106865671641791,1.7115384615384617
2024-01-30 15:00:00+00:00,DK1,569.9746189999992,0.7731172295170885,2904.4597219999996,3186.842085,475.049988,5.258490566037736,6.034730538922156,0.2222222222222222
2024-01-30 15:00:00+00:00,DK2,-339.22809400000006,0.5465971144678331,926.2943069999999,2033.88451,475.049988,5.258490566037736,6.034730538922156,0.2222222222222222
2024-01-30 14:00:00+00:00,DK1,570.180656999999,0.7792870942754024,2873.765255,3117.504249,466.929993,4.984905660377359,6.011309523809524,0.6111111111111112
2024-01-30 14:00:00+00:00,DK2,-481.20813,0.4891876362773721,726.6169840000001,1966.562481,466.929993,4.984905660377359,6.011309523809524,0.6111111111111112
2024-01-30 13:00:00+00:00,DK1,427.3364110000007,0.7744364895595183,2844.2831410000003,3245.376819,477.209991,4.796226415094339,5.997611940298508,0.0
2024-01-30 13:00:00+00:00,DK2,-588.9470289999997,0.43078403360927603,597.1159819999999,1975.061498,523.349976,4.796226415094339,5.997611940298508,0.0
2024-01-30 12:00:00+00:00,DK1,303.77070399999957,0.7554686092389641,2679.036554,3242.421052,474.75,5.052830188679246,5.932440476190476,0.0555555555555555
2024-01-30 12:00:00+00:00,DK2,-681.5140259999998,0.4148953799939831,549.152412,2005.106523,496.369995,5.052830188679246,5.932440476190476,0.0555555555555555
2024-01-30 11:00:00+00:00,DK1,-40.230745999999726,0.7248086117319515,2358.361066,3294.001504,475.649994,4.932075471698113,5.78,0.037037037037037
2024-01-30 11:00:00+00:00,DK2,-644.2885699999999,0.4012946720931799,555.140023,2027.661093,495.470001,4.932075471698113,5.78,0.037037037037037
2024-01-30 10:00:00+00:00,DK1,-71.99662800000033,0.7243008888121671,2357.0687209999996,3326.26396,487.200012,4.494339622641509,5.616666666666667,0.0
2024-01-30 10:00:00+00:00,DK2,-794.5637800000002,0.3557592922553922,451.846687,2064.654813,510.01001,4.494339622641509,5.616666666666667,0.0
2024-01-30 09:00:00+00:00,DK1,-153.74872199999982,0.6840892027326025,2125.1131630000004,3260.234184,575.080017,4.079245283018868,5.357142857142857,1.0740740740740742
2024-01-30 09:00:00+00:00,DK2,-895.4910159999997,0.2851437035401903,332.77406900000005,2062.53088,575.080017,4.079245283018868,5.357142857142857,1.0740740740740742
2024-01-30 08:00:00+00:00,DK1,-237.81206900000006,0.6449899664709102,1899.9130900000002,3183.459581,631.140015,3.7185185185185183,5.081524926686217,2.814814814814815
2024-01-30 08:00:00+00:00,DK2,-901.8329150000002,0.2387369052624257,267.9821,2024.332596,633.080017,3.7185185185185183,5.081524926686217,2.814814814814815
2024-01-30 07:00:00+00:00,DK1,-210.44024799999988,0.6470580824463825,1928.7843739999998,3191.29224,622.48999,3.4574074074074077,4.892690058479532,0.0
2024-01-30 07:00:00+00:00,DK2,-926.992655,0.18898908668568995,199.205437,1981.05054,715.070007,3.4574074074074077,4.892690058479532,0.0
2024-01-30 06:00:00+00:00,DK1,-415.29663299999993,0.6349817483338724,1704.996843,3100.408209,561.219971,2.9703703703703703,4.848245614035087,0.0
2024-01-30 06:00:00+00:00,DK2,-844.1923269999998,0.19166766818950196,201.616457,1896.09878,675.340027,2.9703703703703703,4.848245614035087,0.0
2024-01-30 05:00:00+00:00,DK1,-596.4877539999998,0.5760710536076724,1260.227305,2784.112522,511.869995,2.685185185185185,4.7821637426900585,0.0
2024-01-30 05:00:00+00:00,DK2,-690.1833699999999,0.1417225178654671,139.15803699999998,1672.088286,570.609985,2.685185185185185,4.7821637426900585,0.0
2024-01-30 04:00:00+00:00,DK1,-848.411509,0.48990623158841806,797.989945,2477.274123,517.090027,2.357407407407407,4.696783625730994,0.0
2024-01-30 04:00:00+00:00,DK2,-530.8268740000001,0.13542195427813197,126.99328899999999,1468.586853,517.090027,2.357407407407407,4.696783625730994,0.0
2024-01-30 03:00:00+00:00,DK1,-1073.7914530000003,0.3706188177133801,508.11401799999993,2444.779632,500.769989,2.061111111111111,4.612865497076023,0.0
2024-01-30 03:00:00+00:00,DK2,-625.3444350000002,0.1202979623737702,93.66887700000002,1403.98503,500.769989,2.061111111111111,4.612865497076023,0.0
2024-01-30 02:00:00+00:00,DK1,-1076.9464159999998,0.29053908437670867,379.990045,2384.825684,502.709991,1.948148148148148,4.544281524926686,0.0
2024-01-30 02:00:00+00:00,DK2,-664.2885380000001,0.1499994943103772,115.20862,1432.348594,502.709991,1.948148148148148,4.544281524926686,0.0
2024-01-30 01:00:00+00:00,DK1,-1206.5484680000002,0.18079610936090765,213.028522,2384.828923,517.090027,1.9814814814814812,4.49093567251462,0.0
2024-01-30 01:00:00+00:00,DK2,-703.6863830000002,0.16260342213226622,123.48812600000001,1463.129969,517.090027,1.9814814814814812,4.49093567251462,0.0
2024-01-30 00:00:00+00:00,DK1,-1286.5010990000003,0.14714491427130832,163.47771400000002,2397.499157,512.77002,1.935185185185185,4.4678362573099415,0.0
2024-01-30 00:00:00+00:00,DK2,-751.282582,0.1688419801721355,126.831883,1502.469478,512.77002,1.935185185185185,4.4678362573099415,0.0
2024-01-29 23:00:00+00:00,DK1,-1362.4941190000002,0.1962803216576458,215.862679,2462.261417,536.25,2.0055555555555555,4.446198830409356,0.0
2024-01-29 23:00:00+00:00,DK2,-794.4324790000001,0.16704588508467286,117.70891599999999,1499.082677,536.25,2.0055555555555555,4.446198830409356,0.0
2024-01-29 22:00:00+00:00,DK1,-1178.845785,0.18971555784050487,247.55952199999996,2483.744154,598.539978,1.9722222222222223,4.405555555555556,0.0
2024-01-29 22:00:00+00:00,DK2,-763.6995129999998,0.2291866762073524,175.94217999999998,1531.380178,598.539978,1.9722222222222223,4.405555555555556,0.0
2024-01-29 21:00:00+00:00,DK1,-1283.71249,0.14148190214394515,185.982422,2598.244025,621.869995,1.9611111111111112,4.379239766081872,0.0
2024-01-29 21:00:00+00:00,DK2,-858.922166,0.26573941275285595,200.904453,1614.942701,621.869995,1.9611111111111112,4.379239766081872,0.0
2024-01-29 20:00:00+00:00,DK1,-1111.1380869999998,0.09749901355177523,151.357743,2663.540901,646.98999,2.142592592592593,4.409941520467837,0.0
2024-01-29 20:00:00+00:00,DK2,-823.856156,0.3544301365159756,321.94363799999996,1732.197758,646.98999,2.142592592592593,4.409941520467837,0.0
2024-01-29 19:00:00+00:00,DK1,-1301.644891,0.09167058791014246,139.121721,2819.271473,685.679993,2.344444444444445,4.430116959064328,0.0
2024-01-29 19:00:00+00:00,DK2,-792.502653,0.40682510202527195,426.008945,1839.657666,685.679993,2.344444444444445,4.430116959064328,0.0
2024-01-29 18:00:00+00:00,DK1,-1512.562025,0.08906818342964685,131.30261,2986.742871,801.530029,2.4555555555555557,4.489181286549708,0.0
2024-01-29 18:00:00+00:00,DK2,-674.451208,0.32744672463670615,421.773613,1962.519102,801.530029,2.4555555555555557,4.489181286549708,0.0
2024-01-29 17:00:00+00:00,DK1,-1613.3659650000004,0.06751332897612146,105.039144,3169.194208,874.440002,2.355555555555556,4.540882352941177,0.0
2024-01-29 17:00:00+00:00,DK2,-705.8780559999996,0.31322605695391825,436.760282,2100.27125,874.440002,2.355555555555556,4.540882352941177,0.0
2024-01-29 16:00:00+00:00,DK1,-1717.4590940000003,0.05460029690332747,86.848771,3308.087276,949.880005,2.283333333333333,4.661111111111111,5.211538461538462
2024-01-29 16:00:00+00:00,DK2,-787.6127439999998,0.2903480959840872,395.24243600000005,2148.88372,949.880005,2.283333333333333,4.661111111111111,5.211538461538462
2024-01-29 15:00:00+00:00,DK1,-1649.9475779999998,0.05104935195733759,73.45572100000001,3088.863415,808.309998,2.524074074074074,5.042690058479532,24.48148148148148
2024-01-29 15:00:00+00:00,DK2,-623.859798,0.3060893904871565,414.168636,1976.956798,808.309998,2.524074074074074,5.042690058479532,24.48148148148148
2024-01-29 14:00:00+00:00,DK1,-1560.8899040000006,0.09773642551242223,144.539882,3039.764144,727.580017,2.975925925925926,5.53391812865497,20.074074074074076
2024-01-29 14:00:00+00:00,DK2,-612.0217389999998,0.31113988065171777,408.477562,1924.863928,727.580017,2.975925925925926,5.53391812865497,20.074074074074076
2024-01-29 13:00:00+00:00,DK1,-1768.6092480000004,0.26882006762922533,372.49348399999997,3154.270249,615.390015,3.311111111111112,5.809941520467836,26.203703703703702
2024-01-29 13:00:00+00:00,DK2,-635.775866,0.34167067706424153,450.777411,1955.1089,615.390015,3.311111111111112,5.809941520467836,26.203703703703702
2024-01-29 12:00:00+00:00,DK1,-1778.715763,0.40042652847646976,592.808372,3259.158066,559.030029,3.468518518518519,5.823099415204679,22.38888888888889
2024-01-29 12:00:00+00:00,DK2,-490.72398499999986,0.39325651384562327,588.4144349999999,1986.985113,559.030029,3.468518518518519,5.823099415204679,22.38888888888889
2024-01-29 11:00:00+00:00,DK1,-1910.8863529999996,0.4278506836334967,583.420111,3274.493175,523.619995,3.5074074074074075,5.597076023391813,23.74074074074074
2024-01-29 11:00:00+00:00,DK2,-415.12148,0.4599889997318775,738.66913,2020.962338,523.619995,3.5074074074074075,5.597076023391813,23.74074074074074
2024-01-29 10:00:00+00:00,DK1,-1972.046647,0.4434025725782899,619.655171,3369.546818,531.299988,3.6277777777777778,5.250584795321638,28.46296296296296
2024-01-29 10:00:00+00:00,DK2,-277.8720030000002,0.508900194072702,914.1927609999999,2074.280752,531.299988,3.6277777777777778,5.250584795321638,28.46296296296296
2024-01-29 09:00:00+00:00,DK1,-1764.386976,0.4631970820098236,743.132026,3368.740835,588.179993,3.8777777777777778,4.652631578947369,28.33333333333333
2024-01-29 09:00:00+00:00,DK2,-159.17087100000026,0.5281920207013797,1016.265573,2083.216546,588.179993,3.8777777777777778,4.652631578947369,28.33333333333333
2024-01-29 08:00:00+00:00,DK1,-1387.6710149999997,0.5030834713284185,1001.776337,3378.943625,658.919983,4.245283018867925,4.031454005934718,14.055555555555555
2024-01-29 08:00:00+00:00,DK2,-145.46942200000012,0.537958962147348,1050.8189469999998,2098.813489,658.919983,4.245283018867925,4.031454005934718,14.055555555555555
2024-01-29 07:00:00+00:00,DK1,-718.0618480000007,0.5575786396644106,1452.751767,3323.527093,620.460022,4.59433962264151,3.627380952380952,0.0
2024-01-29 07:00:00+00:00,DK2,-26.213304999999536,0.5675558157244983,1161.1826200000003,2072.148855,620.460022,4.59433962264151,3.627380952380952,0.0
2024-01-29 06:00:00+00:00,DK1,-685.3722170000001,0.7074650262507854,1919.690955,3398.850458,462.339996,4.805555555555555,3.677712609970674,0.0
2024-01-29 06:00:00+00:00,DK2,40.356336000000056,0.6075021095124588,1235.7497630000003,1993.792589,462.339996,4.805555555555555,3.677712609970674,0.0
2024-01-29 05:00:00+00:00,DK1,-95.8822869999999,0.7903609611346645,2401.779727,3134.721305,400.470001,5.162962962962963,3.793529411764706,0.0
2024-01-29 05:00:00+00:00,DK2,239.6047370000001,0.6213135337411999,1260.3179980000002,1788.868698,180.330002,5.162962962962963,3.793529411764706,0.0
2024-01-29 04:00:00+00:00,DK1,493.164346,0.8439231268501355,2741.799401,2755.709057,413.140015,5.322222222222222,3.959587020648968,0.0
2024-01-29 04:00:00+00:00,DK2,248.59427700000037,0.689461664340007,1252.146272,1567.527397,111.900002,5.322222222222222,3.959587020648968,0.0
2024-01-29 03:00:00+00:00,DK1,703.5952150000003,0.8616609724303963,3001.6733660000004,2779.994575,384.51001,5.272222222222222,4.08475073313783,0.0
2024-01-29 03:00:00+00:00,DK2,211.28484700000013,0.7444935023246384,1260.31196,1481.559961,111.82,5.272222222222222,4.08475073313783,0.0
2024-01-29 02:00:00+00:00,DK1,933.2880349999996,0.8644285642146718,3224.7821219999996,2797.248247,357.600006,5.366666666666667,4.141055718475073,0.0
2024-01-29 02:00:00+00:00,DK2,81.35223200000019,0.7431619581948378,1176.838265,1502.203347,111.82,5.366666666666667,4.141055718475073,0.0
2024-01-29 01:00:00+00:00,DK1,1162.520787,0.872070486992286,3467.317697,2813.439584,358.720001,5.666666666666667,4.142105263157895,0.0
2024-01-29 01:00:00+00:00,DK2,44.14795300000014,0.7389602156633375,1190.9263940000003,1567.476555,74.470001,5.666666666666667,4.142105263157895,0.0
2024-01-29 00:00:00+00:00,DK1,1210.3204950000004,0.8645777136995987,3584.111082,2935.184328,352.309998,5.61875,4.091768292682927,0.0
2024-01-29 00:00:00+00:00,DK2,-21.148153000000093,0.7362079229502778,1183.097218,1628.163211,74.470001,5.61875,4.091768292682927,0.0
2024-01-28 23:00:00+00:00,DK1,1238.1976679999993,0.8733442153675456,3663.943812,2957.105567,363.339996,6.087037037037037,4.08764705882353,0.0
2024-01-28 23:00:00+00:00,DK2,-29.642890999999963,0.736153694924108,1183.635372,1637.507363,111.82,6.087037037037037,4.08764705882353,0.0
2024-01-28 22:00:00+00:00,DK1,1483.8978349999993,0.8631890964403481,3684.38032,2784.437267,392.790009,6.333333333333333,4.035294117647059,0.0
2024-01-28 22:00:00+00:00,DK2,90.3809510000001,0.7106664599422952,1216.413035,1621.270159,51.59,6.333333333333333,4.035294117647059,0.0
2024-01-28 21:00:00+00:00,DK1,1451.696171,0.8539065960508126,3680.3526140000004,2858.321612,400.390015,6.472222222222222,4.081818181818182,0.0
2024-01-28 21:00:00+00:00,DK2,161.44604200000026,0.6675146533551468,1237.3656750000002,1692.244613,74.550003,6.472222222222222,4.081818181818182,0.0
2024-01-28 20:00:00+00:00,DK1,1467.4908529999998,0.8528436046624083,3648.66941,2810.748897,400.98999,6.487037037037037,4.110526315789474,0.0
2024-01-28 20:00:00+00:00,DK2,112.77624499999979,0.6566030148560282,1245.5047269999998,1784.11533,122.029999,6.487037037037037,4.110526315789474,0.0
2024-01-28 19:00:00+00:00,DK1,1486.3347159999998,0.8472563039860349,3617.0125760000005,2782.754294,405.089996,6.266666666666667,4.062463343108504,0.0
2024-01-28 19:00:00+00:00,DK2,207.26405299999988,0.6506620164184618,1331.2209289999998,1838.684374,217.75,6.266666666666667,4.062463343108504,0.0
2024-01-28 18:00:00+00:00,DK1,1436.255802000001,0.8284231815328642,3605.830807,2916.387735,422.01001,5.859259259259259,3.991788856304985,0.0
2024-01-28 18:00:00+00:00,DK2,178.5460619999999,0.6407600659713213,1335.160665,1905.167852,422.01001,5.859259259259259,3.991788856304985,0.0
2024-01-28 17:00:00+00:00,DK1,1291.4279259999994,0.8155874681547767,3539.9106739999997,3048.892165,427.380005,5.483333333333333,3.981578947368421,0.0
2024-01-28 17:00:00+00:00,DK2,62.6823200000008,0.6159144415702085,1274.7924279999997,2007.073383,427.380005,5.483333333333333,3.981578947368421,0.0
2024-01-28 16:00:00+00:00,DK1,1064.9782269999992,0.8081154756202793,3344.824886,3074.065,431.329987,5.264814814814815,4.103519061583578,11.23076923076923
2024-01-28 16:00:00+00:00,DK2,-115.22902399999998,0.5832182945295248,1140.8946290000001,2071.43417,431.329987,5.264814814814815,4.103519061583578,11.23076923076923
2024-01-28 15:00:00+00:00,DK1,1055.0852260000001,0.8062043190308263,3215.1968939999997,2932.981841,431.850006,5.485185185185185,4.605278592375367,45.66666666666666
2024-01-28 15:00:00+00:00,DK2,-240.0812350000001,0.5022039714119596,833.449632,1899.665148,431.850006,5.485185185185185,4.605278592375367,45.66666666666666
2024-01-28 14:00:00+00:00,DK1,933.9514650000001,0.8413975775149117,3318.309014,3009.854772,420.519989,5.712962962962963,5.176608187134503,50.5925925925926
2024-01-28 14:00:00+00:00,DK2,-320.4811820000002,0.4610722782262833,690.955989,1819.066158,420.519989,5.712962962962963,5.176608187134503,50.5925925925926
2024-01-28 13:00:00+00:00,DK1,821.8471829999999,0.8696164960496984,3538.4128929999997,3247.087697,377.579987,5.783333333333333,5.354093567251462,45.18518518518518
2024-01-28 13:00:00+00:00,DK2,-356.025987,0.47761055415737047,690.8556369999999,1802.509175,377.579987,5.783333333333333,5.354093567251462,45.18518518518518
2024-01-28 12:00:00+00:00,DK1,281.9435559999997,0.8831867079544291,3507.6712269999994,3689.664254,298.859985,5.688888888888889,5.151612903225806,42.24074074074074
2024-01-28 12:00:00+00:00,DK2,-326.6224379999999,0.5215175883127756,782.0407529999999,1826.170623,298.859985,5.688888888888889,5.151612903225806,42.24074074074074
2024-01-28 11:00:00+00:00,DK1,431.26713000000063,0.8712541364195954,3379.8069290000003,3447.976351,309.970001,5.507407407407407,4.719061583577712,40.851851851851855
2024-01-28 11:00:00+00:00,DK2,-376.43677800000023,0.598184807956666,903.899302,1887.507086,309.970001,5.507407407407407,4.719061583577712,40.851851851851855
2024-01-28 10:00:00+00:00,DK1,345.5173120000004,0.8650520258477044,3271.151452,3435.93323,341.049988,5.064814814814815,4.154093567251462,39.48148148148148
2024-01-28 10:00:00+00:00,DK2,-467.085204,0.598347508102599,849.986838,1887.642366,341.049988,5.064814814814815,4.154093567251462,39.48148148148148
2024-01-28 09:00:00+00:00,DK1,419.56349100000034,0.8523914432133006,3143.8371490000004,3268.691681,381.380005,4.774074074074075,3.5211143695014666,30.11111111111111
2024-01-28 09:00:00+00:00,DK2,-522.7956919999997,0.5140831688663964,684.169181,1853.648796,381.380005,4.774074074074075,3.5211143695014666,30.11111111111111
2024-01-28 08:00:00+00:00,DK1,351.1193229999999,0.8155793995228151,2716.2735209999996,2979.363917,410.609985,4.54074074074074,3.082991202346041,12.77777777777778
2024-01-28 08:00:00+00:00,DK2,-485.42874699999993,0.39361226381338876,505.52420500000005,1769.749007,410.609985,4.54074074074074,3.082991202346041,12.77777777777778
2024-01-28 07:00:00+00:00,DK1,440.3665609999998,0.7669283158049436,2473.665742,2785.053196,441.320007,4.607407407407408,3.0339181286549706,0.0
2024-01-28 07:00:00+00:00,DK2,-468.39479299999994,0.33543956254507934,392.59628699999996,1638.788303,441.320007,4.607407407407408,3.0339181286549706,0.0
2024-01-28 06:00:00+00:00,DK1,553.5839540000002,0.7521356756311094,2380.02319,2610.769589,439.679993,4.698148148148148,3.243401759530792,0.0
2024-01-28 06:00:00+00:00,DK2,-503.3307050000002,0.31365752948149134,320.351632,1524.67278,439.679993,4.698148148148148,3.243401759530792,0.0
